_id,REPORT_NAME,SECTION,DESCRIPTION,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE
23977,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-27T14:30:00,Beaver Ave & Ohio River Blvd Ramp,Chateau,1
23978,OFFENSE 2.0,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-03-27T14:30:00,Beaver Ave & Ohio River Blvd Ramp,Chateau,1
24028,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-27T14:30:00,800 block Saw Mill Run Blvd,Bon Air,3
24133,OFFENSE 2.0,3502,Burglary.,2015-03-27T14:30:00,900 block Fordham St,Brookline,6
23979,OFFENSE 2.0,2709(a)(5),Harassment Communicates Repeatedly in Anonymous Manner,2015-03-27T14:40:00,brahm St,Spring Hill-City View,1
24100,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-27T15:13:00,5th Ave & Mc Kee Pl,West Oakland,4
23980,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-03-27T15:15:00,East Ohio St & Middle St,East Allegheny,1
23981,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-27T15:15:00,East Ohio St & Middle St,East Allegheny,1
24101,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-27T15:15:00,200 block Trowbridge St,Hazelwood,4
24102,OFFENSE 2.0,3502,Burglary.,2015-03-27T15:15:00,200 block Trowbridge St,Hazelwood,4
24128,OFFENSE 2.0,3934,Theft from Vehicle,2015-03-27T15:15:00,5100 block Penn Ave,Bloomfield,5
23982,ARREST,3802(a)(1),DUI - General Impairment,2015-03-27T15:30:00,East Ohio St & Middle St,East Allegheny,1
23983,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-03-27T15:30:00,East Ohio St & Middle St,East Allegheny,1
24014,ARREST,2701,Simple Assault.,2015-03-27T15:33:00,400 block Grant St,East Liberty,2
24015,ARREST,3929,Retail Theft.,2015-03-27T15:33:00,400 block Grant St,East Liberty,2
24103,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-27T16:00:00,400 block Baldwin Rd,Hays,4
24129,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-03-27T16:00:00,500 block N Negley Ave,East Liberty,5
24029,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-03-27T16:17:00,2200 block Brownsville Rd,Carrick,3
23984,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-03-27T16:32:00,Federal St N & Hemlock St,Central Northside,1
23985,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-03-27T16:38:00,Federal St N & Hemlock St,Central Northside,1
24030,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-03-27T16:50:00,Taft Ave & Boggston Ave,Beltzhoover,3
24031,OFFENSE 2.0,3334,Turning Movements and Required Signals.,2015-03-27T16:50:00,Taft Ave & Boggston Ave,Beltzhoover,3
24032,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-03-27T16:50:00,Taft Ave & Boggston Ave,Beltzhoover,3
24033,OFFENSE 2.0,9093,Indirect Criminal Contempt,2015-03-27T17:57:00,800 block Eldora Pl,Beltzhoover,3
23986,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-03-27T17:59:00,Spring Garden Ave & Wicklines Ln,Troy Hill-Herrs Island,1
23987,ARREST,5505,Public Drunkenness,2015-03-27T17:59:00,Spring Garden Ave & Wicklines Ln,Troy Hill-Herrs Island,1
23988,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-27T17:59:00,Spring Garden Ave & Wicklines Ln,Troy Hill-Herrs Island,1
23989,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-27T17:59:00,Spring Garden Ave & Wicklines Ln,Troy Hill-Herrs Island,1
23990,ARREST,5505,Public Drunkenness,2015-03-27T17:59:00,Spring Garden Ave & Wicklines Ln,Troy Hill-Herrs Island,1
23991,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-03-27T17:59:00,Spring Garden Ave & Wicklines Ln,Troy Hill-Herrs Island,1
23992,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-03-27T17:59:00,Spring Garden Ave & Wicklines Ln,Troy Hill-Herrs Island,1
23993,OFFENSE 2.0,5505,Public Drunkenness,2015-03-27T17:59:00,Spring Garden Ave & Wicklines Ln,Troy Hill-Herrs Island,1
24104,OFFENSE 2.0,9501,Bench Warrant,2015-03-27T18:14:00,Serpentine Dr & W Circuit Rd,Squirrel Hill South,4
23994,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-27T18:30:00,1100 block Liverpool St,Manchester,1
24034,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-27T18:30:00,E Warrington Ave & Haberman Ave,Beltzhoover,3
24035,OFFENSE 2.0,9504,Lost Property,2015-03-27T18:40:00,2000 block Wharton St,South Side Flats,3
24130,OFFENSE 2.0,5505,Public Drunkenness,2015-03-27T19:09:00,6200 block Penn Ave,East Liberty,5
24131,OFFENSE 2.0,9999,9999 - (Misc. Incident): Possible Identity Theft,2015-03-27T19:15:00,2000 block Fairlawn St,East Hills,5
24036,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24037,OFFENSE 2.0,3111,Obedience to Traffic-Control Devices.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24038,OFFENSE 2.0,3301,Driving on Right Side of Roadway.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24039,OFFENSE 2.0,3303,Overtaking Vehicle on the Left.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24040,OFFENSE 2.0,3309,Driving on Roadways Laned for Traffic.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24041,OFFENSE 2.0,3332,Limitations on Turning Around.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24042,OFFENSE 2.0,3334,Turning Movements and Required Signals.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24043,OFFENSE 2.0,3361, Driving Vehicle at Safe Speed.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24044,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24045,OFFENSE 2.0,3736,Reckless Driving,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24046,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24047,OFFENSE 2.0,3733,Fleeing or Attempting to Elude Police Officer,2015-03-27T19:29:00,S 10th St & E Carson St,South Side Flats,3
24049,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-03-27T20:00:00,300 block Maple Ter,Mount Washington,3
24050,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-27T20:01:00,Grandview Ave & Merrimac St,Mount Washington,3
23948,ARREST,5505,Public Drunkenness,2015-03-27T20:06:00,200 block Carpenter Ln,Brighton Heights,1
23995,OFFENSE 2.0,5505,Public Drunkenness,2015-03-27T20:06:00,200 block Carpenter Ln,Brighton Heights,1
23996,OFFENSE 2.0,5503(a)(3),DISORDERLY CONDUCT - OBSCENE LANG/GEST,2015-03-27T20:06:00,200 block Carpenter Ln,Brighton Heights,1
23997,OFFENSE 2.0,5104,Resisting Arrest or Other Law Enforcement.,2015-03-27T20:06:00,200 block Carpenter Ln,Brighton Heights,1
23998,OFFENSE 2.0,2701,Simple Assault.,2015-03-27T20:06:00,200 block Carpenter Ln,Brighton Heights,1
23999,ARREST,2701,Simple Assault.,2015-03-27T20:06:00,200 block Carpenter Ln,Brighton Heights,1
24000,ARREST,5104,Resisting Arrest or Other Law Enforcement.,2015-03-27T20:06:00,200 block Carpenter Ln,Brighton Heights,1
24001,ARREST,5503(a)(3),DISORDERLY CONDUCT - OBSCENE LANG/GEST,2015-03-27T20:06:00,200 block Carpenter Ln,Brighton Heights,1
24051,ARREST,3332,Limitations on Turning Around.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24052,ARREST,3309,Driving on Roadways Laned for Traffic.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24053,ARREST,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24054,ARREST,3733,Fleeing or Attempting to Elude Police Officer,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24055,ARREST,3301,Driving on Right Side of Roadway.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24056,ARREST,3736,Reckless Driving,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24057,ARREST,3303,Overtaking Vehicle on the Left.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24058,ARREST,3361, Driving Vehicle at Safe Speed.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24059,ARREST,3334,Turning Movements and Required Signals.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24060,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24061,ARREST,2705,Recklessly Endangering Another Person.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24062,ARREST,3111,Obedience to Traffic-Control Devices.,2015-03-27T20:16:00,S 10th St & E Carson St,South Side Flats,3
24063,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-03-27T20:20:00,1700 block Sarah St,South Side Flats,3
24064,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-27T20:20:00,1700 block Sarah St,South Side Flats,3
24105,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-27T20:35:00,Greenfield Ave & Hazelwood Ave,Greenfield,4
23841,OFFENSE 2.0,3929,Retail Theft.,2015-03-27T21:00:00,5900 block Centre Ave,Shadyside,4
24065,ARREST,9015,Failure To Appear/Arrest on Attachment Order,2015-03-27T21:00:00,Taft Ave & Boggston Ave,Banksville,3
24066,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-27T21:00:00,Taft Ave & Boggston Ave,Beltzhoover,3
24067,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-03-27T21:00:00,Taft Ave & Boggston Ave,Beltzhoover,3
24068,OFFENSE 2.0,2709(a),Harassment.,2015-03-27T21:28:00,Kramer Way,Mount Washington,3
23929,ARREST,2701,Simple Assault.,2015-03-27T21:30:00,E North Ave,Allegheny Center,1
24003,ARREST,2706,Terroristic Threats.,2015-03-27T21:30:00,E North Ave,Allegheny Center,1
24004,ARREST,2702,Aggravated Assault.,2015-03-27T21:30:00,E North Ave,Allegheny Center,1
24069,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-03-27T21:30:00,200 block Mountain Ave,Arlington,3
24070,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-03-27T21:34:00,200 block Mountain Ave,Arlington,3
24071,ARREST,4303,General Lighting Requirements.,2015-03-27T21:34:00,200 block Mountain Ave,Arlington,3
24072,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-03-27T21:34:00,200 block Mountain Ave,Arlington,3
24073,OFFENSE 2.0,4303,General Lighting Requirements.,2015-03-27T21:34:00,200 block Mountain Ave,Arlington,3
24074,OFFENSE 2.0,2701,Simple Assault.,2015-03-27T21:44:00,200 block Dilworth St,Mount Washington,3
24075,OFFENSE 2.0,2702,Aggravated Assault.,2015-03-27T21:44:00,200 block Dilworth St,Mount Washington,3
24016,ARREST,9501,Bench Warrant,2015-03-27T21:45:00,800 block Anaheim St,Upper Hill,2
24076,OFFENSE 2.0,3934,Theft from Vehicle,2015-03-27T21:50:00,2700 block Tunnel Blvd,South Side Flats,3
24077,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-27T21:50:00,2700 block Tunnel Blvd,South Side Flats,3
24017,OFFENSE 2.0,9501,Bench Warrant,2015-03-27T22:00:00,800 block Anaheim St,Upper Hill,2
24078,ARREST,4910,Tampering with or Fabricating Physical Evidence.,2015-03-27T22:47:00,900 block Brownsville Rd,Carrick,3
24079,ARREST,3112,Traffic-Control Signals.,2015-03-27T22:47:00,900 block Brownsville Rd,Carrick,3
24080,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-03-27T22:47:00,900 block Brownsville Rd,Carrick,3
24081,OFFENSE 2.0,3112,Traffic-Control Signals.,2015-03-27T23:00:00,900 block Brownsville Rd,Carrick,3
24082,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-03-27T23:00:00,900 block Brownsville Rd,Carrick,3
24083,OFFENSE 2.0,4910,Tampering with or Fabricating Physical Evidence.,2015-03-27T23:00:00,900 block Brownsville Rd,Carrick,3
24106,OFFENSE 2.0,9999,9999 - (Misc. Incident): wounded deer,2015-03-27T23:19:00,Forbes Ave & Dallas Ave,Squirrel Hill North,4
24234,OFFENSE 2.0,2701,Simple Assault.,2015-03-28T00:01:00,7700 block Frankstown Ave,Homewood North,5
24290,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-03-28T00:08:00,1600 block Crucible St,Crafton Heights,6
24291,ARREST,3928,Unauthorized Use of Automobile and Other Vehicles.,2015-03-28T00:08:00,1600 block Crucible St,Crafton Heights,6
24292,ARREST,2701,Simple Assault.,2015-03-28T00:08:00,1600 block Crucible St,Crafton Heights,6
24157,OFFENSE 2.0,5503(a)(4),DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,2015-03-28T00:18:00,5th Ave & Stevenson St,Bluff,2
24173,OFFENSE 2.0,5505,Public Drunkenness,2015-03-28T00:20:00,S 5th St & E Carson St,South Side Flats,3
24293,OFFENSE 2.0,9999,9999 - (Misc. Incident): Non-Reportabe Crash,2015-03-28T00:20:00,2300 block Edgebrook Ave,Brookline,6
24174,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-03-28T00:35:00,Nobles Ln,Carrick,3
24175,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-28T00:50:00,2400 block Arlington Ave,South Side Slopes,3
24134,OFFENSE 2.0,29,Missing Juvenile,2015-03-28T01:00:00,2000 block Termon Ave,Brighton Heights,1
24135,OFFENSE 2.0,29,Missing Juvenile,2015-03-28T01:00:00,2000 block Termon Ave,Brighton Heights,1
24221,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-28T01:00:00,400 block Jonathan Ct,Point Breeze North,4
24176,OFFENSE 2.0,601.08(a),Alcohol or Liquor Consumption on Streets or Sidewalks,2015-03-28T01:12:00,1400 block E Carson St,South Side Flats,3
24177,OFFENSE 2.0,3934,Theft from Vehicle,2015-03-28T01:15:00,500 block S 28th St,South Side Flats,3
24178,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-28T01:15:00,500 block S 28th St,South Side Flats,3
24179,ARREST,2702,Aggravated Assault.,2015-03-28T01:22:00,200 block Dilworth St,Mount Washington,3
24180,OFFENSE 2.0,3503(b)(1)(i),Actual Communication,2015-03-28T01:25:00,1600 block E Carson St,South Side Flats,3
24181,ARREST,5503,Disorderly Conduct.,2015-03-28T01:25:00,1600 block E Carson St,South Side Flats,3
24182,ARREST,3503(b)(1)(i),Actual Communication,2015-03-28T01:25:00,1600 block E Carson St,South Side Flats,3
24183,OFFENSE 2.0,5503,Disorderly Conduct.,2015-03-28T01:25:00,1600 block E Carson St,South Side Flats,3
24158,OFFENSE 2.0,2701,Simple Assault.,2015-03-28T01:40:00,1400 block 5th Ave,Bluff,2
24184,OFFENSE 2.0,6308(a),Underage Purchase  Consume  Possessed or Transport Liquor,2015-03-28T01:40:00,S 13th St & E Carson St,South Side Flats,3
24185,OFFENSE 2.0,5505,Public Drunkenness,2015-03-28T01:40:00,S 13th St & E Carson St,South Side Flats,3
24294,OFFENSE 2.0,9488,False  Burglar Alarm,2015-03-28T02:00:00,Wabash St,West End,6
24186,ARREST,4302,Periods for Requiring Lighted Lamps.,2015-03-28T02:05:00,S 12th St & Fieger St,South Side Flats,3
24187,OFFENSE 2.0,601.16,Public Urination And Defecation,2015-03-28T02:05:00,E Carson St & S 18th St,South Side Flats,3
24188,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-03-28T02:05:00,100 block Station Square Dr W,South Shore,3
24189,OFFENSE 2.0,4302,Periods for Requiring Lighted Lamps.,2015-03-28T02:05:00,S 12th St & Fieger St,South Side Flats,3
24190,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-28T02:05:00,S 12th St & Fieger St,South Side Flats,3
24191,OFFENSE 2.0,1301,Registration and Certificate of Title Required.,2015-03-28T02:05:00,S 12th St & Fieger St,South Side Flats,3
24192,ARREST,3802(a)(1),DUI - General Impairment,2015-03-28T02:05:00,S 12th St & Fieger St,South Side Flats,3
24193,ARREST,1301,Registration and Certificate of Title Required.,2015-03-28T02:05:00,S 12th St & Fieger St,South Side Flats,3
24194,ARREST,3112,Traffic-Control Signals.,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24195,ARREST,4914,False Identification to Law Enforcement Authorities,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24196,OFFENSE 2.0,1501,Drivers Required to be Licensed.,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24197,OFFENSE 2.0,6106,Firearms not to be Carried without a License.,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24198,ARREST,1501,Drivers Required to be Licensed.,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24199,OFFENSE 2.0,3112,Traffic-Control Signals.,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24200,OFFENSE 2.0,6106.1,Carrying Loaded Weapons Other Than Firearms,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24201,ARREST,6106.1,Carrying Loaded Weapons Other Than Firearms,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24202,OFFENSE 2.0,4914,False Identification to Law Enforcement Authorities,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24203,ARREST,6106,Firearms not to be Carried without a License.,2015-03-28T02:09:00,Saw Mill Run Blvd & Crane Ave,Mount Washington,3
24235,OFFENSE 2.0,5121,Escape.,2015-03-28T02:20:00,S Atlantic Ave & Coral St,Highland Park,5
24236,OFFENSE 2.0,5104,Resisting Arrest or Other Law Enforcement.,2015-03-28T02:20:00,S Atlantic Ave & Coral St,Highland Park,5
24237,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-28T02:20:00,S Atlantic Ave & Coral St,Highland Park,5
24238,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-28T02:20:00,S Atlantic Ave & Coral St,Highland Park,5
24239,OFFENSE 2.0,3714,Careless Driving,2015-03-28T02:20:00,S Atlantic Ave & Coral St,Highland Park,5
24240,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-28T02:20:00,S Atlantic Ave & Coral St,Highland Park,5
24241,OFFENSE 2.0,5503(a)(2),DISORDERLY CONDUCT - UNREASONABLE NOISE,2015-03-28T02:20:00,S Atlantic Ave & Coral St,Highland Park,5
24242,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-28T02:20:00,S Atlantic Ave & Coral St,Highland Park,5
24230,ARREST,3714,Careless Driving,2015-03-28T02:41:00,S Atlantic Ave & Coral St,Highland Park,5
24243,ARREST,5503(a)(2),DISORDERLY CONDUCT - UNREASONABLE NOISE,2015-03-28T02:41:00,S Atlantic Ave & Coral St,Highland Park,5
24244,ARREST,5121,Escape.,2015-03-28T02:41:00,S Atlantic Ave & Coral St,Highland Park,5
24245,ARREST,5104,Resisting Arrest or Other Law Enforcement.,2015-03-28T02:41:00,S Atlantic Ave & Coral St,Highland Park,5
24246,ARREST,3802(a)(1),DUI - General Impairment,2015-03-28T02:41:00,S Atlantic Ave & Coral St,Highland Park,5
24247,ARREST,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-28T02:41:00,S Atlantic Ave & Coral St,Highland Park,5
24248,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-28T02:41:00,S Atlantic Ave & Coral St,Highland Park,5
24295,OFFENSE 2.0,3323,Stop Signs and Yield Signs.,2015-03-28T02:57:00,Vinton St & Berry St,Sheraden,6
24296,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-28T02:57:00,Vinton St & Berry St,Sheraden,6
24297,ARREST,3802(a)(1),DUI - General Impairment,2015-03-28T02:57:00,Vinton St & Berry St,Sheraden,6
24298,ARREST,3323,Stop Signs and Yield Signs.,2015-03-28T02:57:00,Vinton St & Berry St,Sheraden,6
24136,ARREST,3714,Careless Driving,2015-03-28T03:12:00,East St & E North Ave,East Allegheny,1
24137,ARREST,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-03-28T03:12:00,East St & E North Ave,East Allegheny,1
24138,ARREST,3802(a)(1),DUI - General Impairment,2015-03-28T03:12:00,East St & E North Ave,East Allegheny,1
24121,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-28T03:15:00,East St & E North Ave,East Allegheny,1
24139,OFFENSE 2.0,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-03-28T03:15:00,East St & E North Ave,East Allegheny,1
24140,OFFENSE 2.0,3714,Careless Driving,2015-03-28T03:15:00,East St & E North Ave,East Allegheny,1
24204,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-03-28T03:28:00,200 block Copperfield Ave,Carrick,3
24141,OFFENSE 2.0,5503,Disorderly Conduct.,2015-03-28T04:26:00,700 block Casino Dr,Chateau,1
24142,OFFENSE 2.0,5505,Public Drunkenness,2015-03-28T04:26:00,700 block Casino Dr,Chateau,1
24143,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-28T04:26:00,700 block Casino Dr,Chateau,1
24299,OFFENSE 2.0,9488,False  Burglar Alarm,2015-03-28T05:37:00,900 block Chartiers Ave,Elliott,6
22879,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-28T05:38:00,East St & Hazlett St,Northview Heights,1
24300,OFFENSE 2.0,9488,False  Burglar Alarm,2015-03-28T05:50:00,2200 block Bensonia Ave,Beechview,6
22880,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-28T05:55:00,2500 block N Charles St,Perry South,1
22881,ARREST,3802(a)(1),DUI - General Impairment,2015-03-28T06:10:00,East St & Hazlett St,Northview Heights,1
24301,OFFENSE 2.0,9496,Dead on Arrival (DOA),2015-03-28T07:00:00,2200 block Los Angeles Ave,Beechview,6
24205,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-28T07:50:00,800 block E Warrington Ave,Bluff,3
24206,ARREST,903,Criminal Conspiracy.,2015-03-28T07:50:00,800 block E Warrington Ave,Bluff,3
24208,ARREST,13(a)(30)*,Delivery of Controlled Substance,2015-03-28T07:50:00,800 block E Warrington Ave,Bluff,3
24209,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-03-28T07:50:00,800 block E Warrington Ave,Bluff,3
24249,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-03-28T07:53:00,1900 block Antietam St,Morningside,5
24159,OFFENSE 2.0,9496,Dead on Arrival (DOA),2015-03-28T08:18:00,5400 block Carnegie St,Upper Lawrenceville,2
22882,OFFENSE 2.0,9488,False  Burglar Alarm,2015-03-28T08:30:00,E Allegheny Sq,Central Northside,1
24250,ARREST,2701,Simple Assault.,2015-03-28T08:40:00,100 block Lake Dr,Highland Park,5
24210,OFFENSE 2.0,3502,Burglary.,2015-03-28T09:00:00,200 block Bausman St,Knoxville,3
24251,OFFENSE 2.0,901,Criminal Attempt,2015-03-28T09:30:00,1100 block Jancey St,Morningside,5
24211,OFFENSE 2.0,601.11(a),Littering and Dumping; Any waste  dangerous or detrimental substance upon public property,2015-03-28T09:30:00,600 block Curtin Ave,Beltzhoover,3
24160,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-28T09:45:00,3400 block Liberty Ave,Lower Lawrenceville,2
24161,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-03-28T10:00:00,2300 block Railroad St,Golden Triangle/Civic Arena,2
24212,OFFENSE 2.0,9504,Lost Property,2015-03-28T10:00:00,S 12th St & E Carson St,South Side Flats,3
24162,ARREST,3929,Retail Theft.,2015-03-28T10:10:00,600 block First Ave,Lincoln-Lemington-Belmar,2
24163,ARREST,903,Criminal Conspiracy.,2015-03-28T10:10:00,600 block First Ave,Lincoln-Lemington-Belmar,2
24164,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-28T10:10:00,900 block 2nd Ave,Bluff,2
24165,ARREST,903,Criminal Conspiracy.,2015-03-28T10:10:00,600 block First Ave,Lincoln-Lemington-Belmar,2
24166,ARREST,3929,Retail Theft.,2015-03-28T10:10:00,600 block First Ave,Lincoln-Lemington-Belmar,2
24302,OFFENSE 2.0,9488,False  Burglar Alarm,2015-03-28T10:22:00,200 block Tabor St,Esplen,6
24303,OFFENSE 2.0,9496,Dead on Arrival (DOA),2015-03-28T10:28:00,1400 block Orator St,Chartiers City,6
24222,ARREST,3736,Reckless Driving,2015-03-28T10:35:00,5200 block 2nd Ave,Golden Triangle/Civic Arena,4
24223,ARREST,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-28T10:35:00,5200 block 2nd Ave,Golden Triangle/Civic Arena,4
24224,ARREST,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-28T10:35:00,5200 block 2nd Ave,Golden Triangle/Civic Arena,4
24226,ARREST,1501,Drivers Required to be Licensed.,2015-03-28T10:35:00,5200 block 2nd Ave,Golden Triangle/Civic Arena,4
24227,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-03-28T10:35:00,5200 block 2nd Ave,Golden Triangle/Civic Arena,4
22883,OFFENSE 2.0,4120,Identity Theft,2015-03-28T10:45:00,3000 block Frederick St,Marshall-Shadeland,1
22884,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-03-28T11:45:00,1700 block Perrysville Ave,Central Northside,1
24167,OFFENSE 2.0,3934,Theft from Vehicle,2015-03-28T12:00:00,Penn Ave & Seventh St,Golden Triangle/Civic Arena,2
24168,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-28T12:00:00,Penn Ave & Seventh St,Golden Triangle/Civic Arena,2
24169,OFFENSE 2.0,5505,Public Drunkenness,2015-03-28T12:50:00,600 block Smithfield St,Golden Triangle/Civic Arena,2
22886,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-03-28T13:20:00,East St & Milroy St,Northview Heights,1
22887,OFFENSE 2.0,2707,Propulsion of Missiles ,2015-03-28T13:20:00,East St & Milroy St,Northview Heights,1
22888,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-28T13:20:00,East St & Milroy St,Northview Heights,1
24252,OFFENSE 2.0,3701,Robbery.,2015-03-28T13:24:00,2200 block Wilner Dr,East Hills,5
24170,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-28T14:57:00,Fort Duquesne Blvd & 7th St,Golden Triangle/Civic Arena,2
24171,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-03-28T15:00:00,1700 block Smallman St,Strip District,2
